0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
0.055	-0.041	0.000	-0.068	
